US,6001,,,,2202420500,,,VMT,3364590.808,2016,20180130,,224418.1954,226773.4238,269840.1882,271186.0222,298775.6575,303822.554,319636.1227,325692.3884,303486.0892,308532.9856,265802.686,246624.4946,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202430200,,,VMT,1041746.028,2016,20180130,,95423.93703,112300.2212,95423.93703,95423.93703,112300.2212,56150.11059,28127.14348,56150.11059,112300.2212,112300.2212,95423.93703,70213.6833,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202430300,,,VMT,1318429.034,2016,20180130,,120768.1006,142126.6491,120768.1006,120768.1006,142126.6491,71063.32452,35597.58483,71063.32452,142126.6491,142126.6491,120768.1006,88862.11817,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202430400,,,VMT,7926673.509,2016,20180130,,726083.3003,854495.3997,726083.3003,726083.3003,854495.3997,427247.6998,214020.1903,427247.6998,854495.3997,854495.3997,726083.3003,534257.8024,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202430500,,,VMT,12375592.47,2016,20180130,,1133604.281,1334088.861,1133604.281,1133604.281,1334088.861,667044.4304,334141.0053,667044.4304,1334088.861,1334088.861,1133604.281,834114.9446,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202510200,,,VMT,193314.135,2016,20180130,,13242.01772,13087.36667,15020.50762,15233.15388,16953.65,17784.90045,19196.09304,19196.09304,17224.29005,17320.94588,15001.17732,14053.93786,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202510300,,,VMT,159929.0475,2016,20180130,,10955.13932,10827.19629,12426.48644,12602.40898,14025.77777,14713.4724,15880.95395,15880.95395,14249.67865,14329.64214,12410.49445,11626.84196,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202510400,,,VMT,1218182.704,2016,20180130,,83445.51186,82470.96735,94652.79184,95992.79735,106834.6254,112072.809,120965.5389,120965.5389,108540.0828,109149.1664,94530.98059,88561.88413,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202510500,,,VMT,853388.419,2016,20180130,,58457.10436,57774.39479,66308.2772,67247.00763,74842.16597,78511.7347,84741.46753,84741.46753,76036.9109,76463.59962,66222.94327,62041.33917,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202520200,,,VMT,7319568.663,2016,20180130,,501390.4334,495534.7884,568730.4598,576782.0125,641926.1857,673400.3183,726833.147,726833.147,652173.5916,655833.3289,567998.545,532132.6513,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
